"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.917363338E1,1.266999990E-1,-9.290000051E-2,2.099999972E-2,1.585064662E-1
2.918361151E1,1.162000000E-1,-7.339999825E-2,-1.809999906E-2,1.386275936E-1
2.919361151E1,1.253999919E-1,-8.370000124E-2,-6.719999760E-2,1.650657077E-1
2.920361463E1,1.542000026E-1,-8.429999650E-2,-1.063999981E-1,2.054387738E-1
2.921361307E1,1.437999904E-1,-7.479999959E-2,-1.651999950E-1,2.314400906E-1
2.922363494E1,1.634999961E-1,-9.399999678E-2,-2.142999917E-1,2.854693233E-1
2.923361151E1,1.335999966E-1,-1.613999903E-1,-3.123999834E-1,3.761551084E-1
2.924361307E1,1.506000012E-1,-1.782999933E-1,-6.740000099E-2,2.429279895E-1
2.925361307E1,2.072999924E-1,-1.363999993E-1,8.919999748E-2,2.636946837E-1
2.926361307E1,1.571999937E-1,-1.058999971E-1,4.989999905E-2,1.960016768E-1
2.927363338E1,7.869999856E-2,-1.160999984E-1,-8.799999952E-3,1.405359007E-1
2.928361463E1,8.829999715E-2,-1.070000008E-1,-3.819999844E-2,1.438927710E-1
2.929361307E1,1.272999942E-1,-5.839999765E-2,-5.779999867E-2,1.515146465E-1
2.930361151E1,1.861999929E-1,-2.909999900E-2,-9.699999541E-2,2.119581242E-1
2.931361307E1,2.070999891E-1,-3.819999844E-2,-1.361999959E-1,2.507988920E-1
2.932363338E1,2.292999923E-1,-8.549999446E-2,-1.557999998E-1,2.901075240E-1
2.933361151E1,2.336999923E-1,-1.412999928E-1,-1.460999995E-1,3.097201709E-1
2.934361307E1,1.513999999E-1,-1.771999896E-1,-1.067999974E-1,2.563747954E-1
2.935361307E1,1.287999898E-1,-1.842999905E-1,-3.810000047E-2,2.280516036E-1
2.936360994E1,1.062999964E-1,-1.730999947E-1,-8.599999361E-3,2.033156594E-1
2.937363182E1,1.228000000E-1,-1.735999882E-1,-3.779999912E-2,2.159760076E-1
2.938361151E1,9.899999946E-2,-1.754999906E-1,-1.257999986E-1,2.375434408E-1
2.939361307E1,1.129999980E-1,-1.674000025E-1,-1.942999959E-1,2.802574688E-1
2.940361307E1,1.062999964E-1,-1.087999940E-1,-1.941999942E-1,2.466794796E-1
2.941361463E1,4.059999809E-2,-6.819999963E-2,-1.843999922E-1,2.007559636E-1
2.942363495E1,7.329999655E-2,-5.539999902E-2,-1.451999992E-1,1.718286622E-1
2.943361307E1,9.739999473E-2,-8.079999685E-2,-1.158000007E-1,1.715372806E-1
2.944361307E1,9.250000119E-2,-1.055999994E-1,1.159999985E-2,1.408622380E-1
2.945361307E1,1.363999993E-1,-7.270000130E-2,1.391000003E-1,2.079400396E-1
2.946361307E1,1.105999947E-1,-6.119999662E-2,1.586999893E-1,2.028878632E-1
2.947363338E1,9.219999611E-2,-2.209999971E-2,8.029999584E-2,1.242470869E-1
2.948361307E1,1.010999978E-1,-3.499999875E-3,4.109999910E-2,1.091909771E-1
2.949361307E1,1.371999979E-1,2.510000020E-2,-7.899999619E-3,1.397006064E-1
2.950361307E1,1.429999918E-1,2.620000020E-2,-2.769999951E-2,1.479957014E-1
2.951361307E1,1.298999935E-1,1.960000023E-2,1.399999950E-3,1.313778076E-1
2.952363494E1,1.668999940E-1,-1.529999916E-2,2.080000006E-2,1.688855766E-1
2.953361151E1,1.651999950E-1,-3.079999983E-2,4.019999877E-2,1.727880732E-1
2.954361620E1,1.835999936E-1,-2.799999900E-2,4.989999905E-2,1.923095616E-1
2.955361307E1,1.925999969E-1,-6.610000134E-2,5.959999934E-2,2.121700472E-1
2.956361307E1,1.920000017E-1,-7.689999789E-2,2.039999887E-2,2.078311100E-1
2.957363495E1,1.520999968E-1,-9.899999946E-2,-2.840000018E-2,1.836898716E-1
2.958361463E1,1.314000040E-1,-1.312000006E-1,-7.739999890E-2,2.011719689E-1
2.959361151E1,1.199999973E-1,-1.237000003E-1,-6.749999523E-2,1.850890024E-1
2.960361151E1,9.820000082E-2,-1.344999969E-1,-2.829999849E-2,1.689212220E-1
2.961361151E1,9.609999508E-2,-1.149999946E-1,1.069999952E-2,1.502487864E-1
2.962363495E1,1.040999964E-1,-1.049999967E-1,2.049999870E-2,1.492717606E-1
2.963361307E1,1.027999967E-1,-1.049999967E-1,1.059999969E-2,1.473268429E-1
2.964361463E1,1.116999984E-1,-1.252999902E-1,-5.790000036E-2,1.775651633E-1
2.965361151E1,1.211999953E-1,-1.459999979E-1,-1.166999936E-1,2.227651830E-1
2.966361463E1,1.107999980E-1,-1.274999976E-1,-1.460999995E-1,2.233340521E-1
2.967363495E1,1.295000017E-1,-1.078999937E-1,-9.709999710E-2,1.945278091E-1
2.968361151E1,1.294000000E-1,-1.265999973E-1,-4.809999838E-2,1.873113161E-1
2.969361151E1,1.402999908E-1,-1.155999973E-1,-2.850000001E-2,1.840100454E-1
2.970361151E1,1.322999895E-1,-1.050999984E-1,-2.850000001E-2,1.713521137E-1
2.971361151E1,1.439999938E-1,-9.529999644E-2,8.999999845E-4,1.726814916E-1
2.972363338E1,2.044999897E-1,-6.700000167E-2,-4.800000042E-2,2.204841175E-1
2.973361151E1,1.950999945E-1,-4.910000041E-2,-1.360999942E-1,2.428950933E-1
2.974361307E1,2.134999931E-1,-5.029999837E-2,-1.655000001E-1,2.747773406E-1
2.975361151E1,2.104000002E-1,-5.009999871E-2,-1.165999994E-1,2.457106628E-1
2.976361307E1,1.964999884E-1,-4.889999703E-2,-7.750000060E-2,2.168172162E-1
2.977363182E1,2.215999961E-1,-5.700000003E-2,-4.829999804E-2,2.338556137E-1
2.978361307E1,2.180999964E-1,-7.479999959E-2,-2.879999951E-2,2.323619770E-1
2.979361463E1,1.959999949E-1,-7.319999486E-2,-1.919999905E-2,2.101020638E-1
2.980361463E1,1.952999979E-1,-7.169999927E-2,2.999999851E-4,2.080458341E-1
2.981361307E1,1.860999912E-1,-8.069999516E-2,1.009999961E-2,2.030953124E-1
2.982363338E1,1.777999997E-1,-7.119999826E-2,-3.879999742E-2,1.954167840E-1
2.983361307E1,1.596999913E-1,-8.219999820E-2,-8.779999614E-2,1.999244014E-1
2.984361463E1,1.306999922E-1,-7.400000095E-2,-1.072999984E-1,1.845854213E-1
2.985361307E1,1.395999938E-1,-5.599999800E-2,-9.749999642E-2,1.792495672E-1
2.986361307E1,1.472999901E-1,-6.729999930E-2,-8.769999444E-2,1.841680374E-1
2.987363338E1,1.144999936E-1,-8.810000122E-2,-6.809999794E-2,1.597168384E-1
2.988361463E1,1.208999977E-1,-1.083000004E-1,-1.909999922E-2,1.634335018E-1
2.989361151E1,1.375999898E-1,-9.860000014E-2,1.009999961E-2,1.695810343E-1
2.990361307E1,1.455999911E-1,-1.084999964E-1,-9.399999864E-3,1.818239990E-1
2.991375682E1,1.544999927E-1,-9.879999608E-2,-4.869999737E-2,1.897455578E-1
2.992363651E1,1.246999949E-1,-1.083999947E-1,-9.769999981E-2,1.919529566E-1
2.993361463E1,1.537999958E-1,-9.809999913E-2,-1.075999960E-1,2.117918971E-1
2.994361151E1,1.731999964E-1,-6.799999624E-2,-1.173999980E-1,2.200113582E-1
2.995361463E1,1.631999910E-1,-4.789999872E-2,-1.075999960E-1,2.012620334E-1
2.996361307E1,1.431999952E-1,-4.749999940E-2,-1.173999980E-1,1.911681147E-1
2.997363338E1,1.419999897E-1,-5.700000003E-2,-1.370999962E-1,2.054492785E-1
2.998361307E1,1.499999911E-1,-6.650000066E-2,-7.829999924E-2,1.818052180E-1
2.999361307E1,1.376999915E-1,-7.609999925E-2,-1.950000040E-2,1.585331118E-1
3.000361151E1,1.253999919E-1,-8.599999547E-2,9.699999355E-3,1.523655052E-1
3.001361151E1,1.132999957E-1,-7.649999857E-2,9.699999355E-3,1.370519200E-1
3.002363494E1,1.206999943E-1,-7.739999890E-2,9.699999355E-3,1.437126941E-1
3.003361307E1,1.476999968E-1,-6.870000064E-2,-9.899999946E-3,1.631961677E-1
3.004361307E1,1.457999945E-1,-5.969999731E-2,-4.910000041E-2,1.650228412E-1
3.005361151E1,1.344999969E-1,-7.009999454E-2,-7.849999517E-2,1.707820472E-1
3.006361151E1,1.140999943E-1,-6.039999798E-2,-9.820000082E-2,1.622042189E-1
3.007363495E1,1.235999987E-1,-6.989999861E-2,-1.275999993E-1,1.909050269E-1
3.008361307E1,1.036999971E-1,-7.859999686E-2,-1.177999973E-1,1.755234693E-1
3.009361151E1,1.330000013E-1,-1.163999960E-1,-1.178999990E-1,2.124579233E-1
3.010361463E1,1.425999999E-1,-1.250000000E-1,-8.850000054E-2,2.092654058E-1
3.011361307E1,1.616999954E-1,-1.048000008E-1,-6.899999827E-2,2.046727350E-1
3.012363495E1,1.607999951E-1,-8.540000021E-2,-5.920000002E-2,1.914534890E-1
3.013361307E1,1.499999911E-1,-7.649999857E-2,-7.880000025E-2,1.859077382E-1
3.014361620E1,1.489000022E-1,-8.720000088E-2,-7.869999856E-2,1.896542660E-1
3.015361463E1,1.573999971E-1,-7.769999653E-2,-4.930000007E-2,1.823253646E-1
3.016361307E1,1.269000024E-1,-6.729999930E-2,-1.999999955E-2,1.450272405E-1
3.017363495E1,1.166999936E-1,-6.639999896E-2,1.909999922E-2,1.356195352E-1
3.018361307E1,1.168999970E-1,-5.579999834E-2,9.300000034E-3,1.298681605E-1
3.019361307E1,1.368999928E-1,-6.549999863E-2,-3.999999899E-4,1.517630319E-1
3.020361307E1,1.371999979E-1,-3.669999912E-2,-3.999999899E-4,1.420242562E-1
3.021361307E1,1.474999934E-1,-5.729999766E-2,-4.939999804E-2,1.657706174E-1
3.022363494E1,1.578999907E-1,-4.849999771E-2,-8.859999478E-2,1.874423002E-1
3.023361307E1,1.780999899E-1,-4.910000041E-2,-1.375999898E-1,2.303566227E-1
3.024361307E1,1.590999961E-1,-5.889999866E-2,-1.472999901E-1,2.246760015E-1
3.025361307E1,1.398999989E-1,-7.800000161E-2,-1.277000010E-1,2.048494574E-1
3.026361463E1,1.299999952E-1,-1.070999950E-1,-9.829999506E-2,1.950212725E-1
3.027363494E1,1.393000036E-1,-9.759999812E-2,-5.909999833E-2,1.800640454E-1
3.028361307E1,1.383000016E-1,-1.180999950E-1,-3.949999809E-2,1.861041351E-1
3.029361151E1,1.471000016E-1,-1.190999970E-1,-4.930000007E-2,1.955855561E-1
3.030361463E1,1.660999954E-1,-1.392000020E-1,-9.829999506E-2,2.379679349E-1
3.031361151E1,1.656000018E-1,-1.287999898E-1,-1.080999970E-1,2.360051002E-1
3.032363495E1,1.259000003E-1,-1.171999946E-1,-6.899999827E-2,1.853311862E-1
3.033361463E1,1.154999956E-1,-9.529999644E-2,-1.030000020E-2,1.500947312E-1
3.034361307E1,1.354999989E-1,-7.429999858E-2,3.859999776E-2,1.592818236E-1
3.035361151E1,1.274999976E-1,-7.429999858E-2,1.909999922E-2,1.488003668E-1
3.036361151E1,1.002999991E-1,-6.579999626E-2,-1.019999944E-2,1.203900715E-1
3.037363495E1,8.280000091E-2,-6.749999523E-2,-8.850000054E-2,1.387239691E-1
3.038361307E1,9.389999509E-2,-6.879999489E-2,-1.472999901E-1,1.877443353E-1
3.039361307E1,1.030000001E-1,-4.919999838E-2,-1.766999960E-1,2.103628495E-1
3.040361307E1,9.999999404E-2,-8.399999700E-3,-1.473999918E-1,1.783180203E-1
3.041367870E1,1.445999891E-1,-1.529999916E-2,-8.879999816E-2,1.703780693E-1
3.042363495E1,1.790999919E-1,-5.139999837E-2,-3.999999911E-2,1.905748327E-1
3.043361151E1,1.853999943E-1,-8.810000122E-2,-8.999999845E-4,2.052695255E-1
3.044361463E1,1.833999902E-1,-8.679999411E-2,8.700000122E-3,2.030898456E-1
3.045361307E1,1.825999916E-1,-9.690000117E-2,2.829999849E-2,2.086462486E-1
3.046361307E1,1.735000014E-1,-1.182999983E-1,8.799999952E-3,2.101774967E-1
3.047363338E1,1.846999973E-1,-1.111999974E-1,-7.999999798E-4,2.155925982E-1
3.048361307E1,1.565999985E-1,-8.449999988E-2,-6.929999590E-2,1.909615117E-1
3.049361463E1,1.568000019E-1,-7.620000094E-2,-9.869999439E-2,2.003356424E-1
3.050361307E1,1.361999959E-1,-7.609999925E-2,-5.949999765E-2,1.669787366E-1
3.051361307E1,1.349000037E-1,-9.409999847E-2,-1.049999986E-2,1.648122286E-1
3.052363494E1,1.340999901E-1,-1.114000008E-1,1.869999990E-2,1.753352717E-1
3.053361307E1,1.246999949E-1,-1.294000000E-1,3.830000013E-2,1.837425883E-1
3.054361307E1,1.159999967E-1,-1.292999983E-1,1.869999990E-2,1.747117019E-1
3.055361463E1,1.174999997E-1,-1.014999971E-1,-1.059999969E-2,1.556305218E-1
3.056361307E1,1.187999994E-1,-7.449999452E-2,-9.869999439E-2,1.714799636E-1
3.057363495E1,1.196999997E-1,-5.669999868E-2,-1.279999912E-1,1.841927727E-1
3.058361307E1,1.101999953E-1,-6.709999591E-2,-1.181999967E-1,1.749791063E-1
3.059361307E1,1.300999969E-1,-7.629999518E-2,-8.879999816E-2,1.750232503E-1
3.060361307E1,1.407999992E-1,-7.459999621E-2,-2.019999921E-2,1.606170576E-1
3.061361463E1,1.225999966E-1,-8.289999515E-2,-5.999999703E-4,1.479984066E-1
3.062363338E1,1.146999970E-1,-6.300000101E-2,9.099999443E-3,1.311788833E-1
3.063361151E1,1.162000000E-1,-7.429999858E-2,-3.969999775E-2,1.435235856E-1
3.064361151E1,1.260000020E-1,-8.639999479E-2,-4.939999804E-2,1.605656234E-1
3.065361307E1,1.542000026E-1,-7.849999517E-2,-8.859999478E-2,1.943961139E-1
3.066361307E1,1.613999903E-1,-7.889999449E-2,-1.083000004E-1,2.097714378E-1
3.067363495E1,1.581999958E-1,-6.809999794E-2,-1.279999912E-1,2.145899488E-1
3.068361463E1,1.937000006E-1,-4.609999806E-2,-1.182999983E-1,2.316026547E-1
3.069361307E1,1.994999945E-1,-4.299999774E-2,-4.010000080E-2,2.079837919E-1
3.070361151E1,1.955999881E-1,-3.029999882E-2,1.850000024E-2,1.987956118E-1
3.071361151E1,1.928000003E-1,-5.790000036E-2,1.829999872E-2,2.021364394E-1
3.072363651E1,1.914999932E-1,-7.679999620E-2,1.829999872E-2,2.071361310E-1
3.073361151E1,1.912999898E-1,-8.699999750E-2,4.769999906E-2,2.154993633E-1
3.074361151E1,1.916999966E-1,-4.930000007E-2,2.819999866E-2,1.999365365E-1
3.075361463E1,1.925999969E-1,-6.129999831E-2,-2.070000023E-2,2.031771115E-1
3.076361307E1,1.735000014E-1,-7.299999893E-2,-7.939999551E-2,2.042929505E-1
3.077363494E1,1.245999932E-1,-7.440000027E-2,-6.960000098E-2,1.609493041E-1
3.078361463E1,1.142999977E-1,-8.529999852E-2,-6.949999928E-2,1.586531724E-1
3.079361151E1,1.035999954E-1,-6.639999896E-2,-4.989999905E-2,1.327852733E-1
3.080361307E1,1.124999970E-1,-5.729999766E-2,-3.029999882E-2,1.298369323E-1
3.081361307E1,1.017000005E-1,-5.810000002E-2,-4.989999905E-2,1.273126467E-1
3.082363338E1,1.004000008E-1,-6.819999963E-2,-4.989999905E-2,1.312303700E-1
3.083361151E1,1.181999967E-1,-7.789999992E-2,-4.010000080E-2,1.471314353E-1
3.084361463E1,1.357000023E-1,-8.720000088E-2,-4.999999702E-2,1.688737116E-1
3.085361463E1,1.533000022E-1,-1.058999971E-1,-5.009999871E-2,1.929396536E-1
3.086361307E1,1.516000032E-1,-8.569999784E-2,-5.989999697E-2,1.841604199E-1
3.087363495E1,1.305000037E-1,-7.589999586E-2,-5.999999866E-2,1.624532554E-1
3.088361463E1,1.394999921E-1,-7.689999789E-2,-5.989999697E-2,1.701818648E-1
3.089361307E1,1.393000036E-1,-8.810000122E-2,-1.284999996E-1,2.089936629E-1
3.090361307E1,9.979999810E-2,-9.910000116E-2,-1.481000036E-1,2.042411832E-1
3.091361307E1,9.969999641E-2,-9.959999472E-2,-1.284999996E-1,1.907157522E-1
3.092363495E1,8.959999681E-2,-8.929999918E-2,-5.989999697E-2,1.399666350E-1
3.093361463E1,1.287000030E-1,-9.860000014E-2,8.700000122E-3,1.623617591E-1
3.094375682E1,1.493999958E-1,-5.909999833E-2,-1.079999935E-2,1.610273534E-1
3.095361307E1,1.009999961E-1,-4.969999939E-2,-6.960000098E-2,1.323451899E-1
3.096361307E1,1.107999980E-1,-4.079999775E-2,-7.939999551E-2,1.422871697E-1
3.097363494E1,1.290999949E-1,-6.140000001E-2,-9.899999946E-2,1.738901049E-1
3.098361307E1,1.176999956E-1,-4.239999875E-2,-9.899999946E-2,1.595369824E-1
3.099361307E1,1.362999976E-1,-5.249999836E-2,-1.087999940E-1,1.821301124E-1
3.100361151E1,1.464999914E-1,-5.240000039E-2,-1.284999996E-1,2.017926100E-1
3.101361307E1,9.919999540E-2,-1.397999972E-1,-1.578999907E-1,2.330602612E-1
3.102363338E1,1.014999971E-1,-6.929999590E-2,-1.079999935E-2,1.233749522E-1
3.103361307E1,1.221999973E-1,4.010000080E-2,8.709999919E-2,1.553295183E-1
3.104361463E1,1.328999996E-1,3.070000000E-2,4.789999872E-2,1.445659357E-1
3.105361151E1,1.138999984E-1,-8.819999546E-2,-3.039999865E-2,1.472297821E-1
3.106361151E1,1.326999962E-1,-1.098999977E-1,-9.899999946E-2,1.987166284E-1
3.107363338E1,1.213999987E-1,-7.220000029E-2,-8.909999579E-2,1.670018232E-1
3.108361151E1,1.595000029E-1,-3.329999745E-2,-4.989999905E-2,1.704087752E-1
3.109361463E1,1.792999953E-1,-3.249999881E-2,-1.069999952E-2,1.825355533E-1
3.110361463E1,1.608999968E-1,-5.069999769E-2,-8.999999845E-4,1.687012410E-1
3.111361307E1,1.529999971E-1,-7.909999788E-2,-2.060000040E-2,1.734651804E-1
3.112363495E1,1.648000032E-1,-6.920000166E-2,-5.979999900E-2,1.884773757E-1
3.113361463E1,1.759999990E-1,-6.009999663E-2,-1.086999997E-1,2.154151787E-1
3.114361307E1,1.762999892E-1,-7.079999894E-2,-1.184999943E-1,2.239119798E-1
3.115361463E1,1.856999993E-1,-1.106999964E-1,-1.086999997E-1,2.419807201E-1
3.116361151E1,1.846999973E-1,-9.149999917E-2,-8.909999579E-2,2.245554455E-1
3.117363495E1,1.836999953E-1,-7.199999690E-2,-7.930000126E-2,2.126456631E-1
3.118361307E1,1.727999896E-1,-1.111999974E-1,-4.010000080E-2,2.093640033E-1
3.119361463E1,1.622999907E-1,-1.208999977E-1,-4.010000080E-2,2.063155507E-1
3.120361307E1,1.823000014E-1,-1.406999975E-1,-6.949999928E-2,2.405411186E-1
3.121361307E1,1.834999919E-1,-1.114999950E-1,-7.930000126E-2,2.288951422E-1
3.122363494E1,1.853999943E-1,-1.114999950E-1,-1.184999943E-1,2.466731753E-1
3.123361307E1,1.776999980E-1,-1.112999991E-1,-1.281999946E-1,2.457645574E-1
3.124361307E1,1.601999998E-1,-1.109999940E-1,-1.085999981E-1,2.231120754E-1
3.125361307E1,1.325999945E-1,-1.010999978E-1,-5.949999765E-2,1.770429830E-1
3.126361151E1,1.245999932E-1,-7.209999859E-2,-3.009999916E-2,1.470699767E-1
3.127363338E1,1.266999990E-1,-8.259999752E-2,-4.959999770E-2,1.591722624E-1
3.128361463E1,1.092000008E-1,-9.319999814E-2,-5.929999799E-2,1.553298734E-1
3.129361307E1,1.206999943E-1,-8.349999785E-2,-6.909999996E-2,1.622206776E-1
3.130361307E1,1.409000009E-1,-5.339999869E-2,-5.929999799E-2,1.619285641E-1
3.131361307E1,1.501999944E-1,-6.229999661E-2,-4.949999973E-2,1.699752273E-1
3.132363495E1,1.679999977E-1,-4.199999943E-2,-2.019999921E-2,1.743445989E-1
3.133361151E1,1.948999912E-1,-2.219999954E-2,-2.019999921E-2,1.971975824E-1
3.134361151E1,1.924999952E-1,-3.209999949E-2,-6.999999750E-4,1.951592891E-1
3.135361463E1,1.609999985E-1,-7.149999589E-2,-1.049999986E-2,1.764752076E-1
3.136361307E1,1.498999894E-1,-8.159999549E-2,-1.049999986E-2,1.709936141E-1
3.137363338E1,1.688999981E-1,-1.013999954E-1,-2.029999904E-2,1.980435770E-1
3.138361151E1,1.590999961E-1,-1.114999950E-1,-1.049999986E-2,1.945644049E-1
3.139361307E1,1.497000009E-1,-1.221999973E-1,-2.029999904E-2,1.943065093E-1
3.140361307E1,1.403999925E-1,-7.440000027E-2,9.099999443E-3,1.591550436E-1
3.141361307E1,2.084999979E-1,-1.058999971E-1,-7.899999619E-2,2.468360952E-1
3.142363338E1,1.033999994E-1,-1.271999925E-1,-1.083000004E-1,1.964695602E-1
3.143361307E1,9.559999406E-2,-7.959999889E-2,-6.899999827E-2,1.422551175E-1
3.144361307E1,1.062999964E-1,-8.139999956E-2,9.499999695E-3,1.342233182E-1
3.145361307E1,1.265999973E-1,-1.136000007E-1,9.599999525E-3,1.703663097E-1
3.146361307E1,1.669999957E-1,-6.819999963E-2,-9.800000116E-3,1.806551370E-1
3.147363338E1,8.980000019E-2,-1.310999990E-1,-1.370999962E-1,2.098753409E-1
3.148361151E1,1.023999974E-1,-1.238999963E-1,-1.564999968E-1,2.243417428E-1
3.149361151E1,8.479999751E-2,-7.620000094E-2,-1.661999971E-1,2.015438383E-1
3.150361151E1,8.579999954E-2,-3.720000014E-2,-1.072999984E-1,1.423333046E-1
3.151361307E1,1.439999938E-1,-1.829999872E-2,-5.829999968E-2,1.564281884E-1
3.152363494E1,1.231999993E-1,-7.919999957E-2,-6.799999624E-2,1.614771787E-1
3.153361307E1,8.269999921E-2,-1.216999963E-1,-9.739999473E-2,1.764566177E-1
3.154361620E1,1.887999922E-1,-8.609999716E-2,-1.266999990E-1,2.431286415E-1
3.155361307E1,1.391000003E-1,-1.178999990E-1,-1.363999993E-1,2.277151283E-1
3.156361151E1,1.284999996E-1,-9.919999540E-2,-1.869999990E-2,1.634092378E-1
3.157363338E1,1.555999964E-1,-1.159999985E-2,4.979999736E-2,1.637863200E-1
3.158361151E1,1.832000017E-1,-3.299999982E-3,3.029999882E-2,1.857181212E-1
3.159361151E1,1.921999902E-1,-1.134999990E-1,-5.779999867E-2,2.305730380E-1
3.160361151E1,1.928000003E-1,-1.550000012E-1,-5.769999698E-2,2.540199404E-1
3.161361463E1,1.946000010E-1,-6.870000064E-2,-2.819999866E-2,2.082884788E-1
3.162363495E1,1.876000017E-1,7.899999619E-3,9.939999878E-2,2.124535958E-1
3.163361151E1,1.997999996E-1,-2.349999920E-2,1.582999974E-1,2.559905838E-1
3.164361307E1,1.919000000E-1,-1.669999957E-2,1.139999926E-2,1.929623278E-1
3.165361307E1,1.651999950E-1,-1.184999943E-1,-1.769999973E-2,2.040749299E-1
3.166361151E1,1.476999968E-1,-1.524000019E-1,-1.252999902E-1,2.464571711E-1
3.167363338E1,7.209999859E-2,-8.819999546E-2,-1.251000017E-1,1.691971023E-1
3.168361151E1,2.111999989E-1,-3.370000049E-2,2.219999954E-2,2.150208584E-1
3.169361151E1,1.354999989E-1,1.999999949E-4,-4.609999806E-2,1.431275638E-1
3.170361151E1,1.309999973E-1,-1.330000013E-1,-4.569999874E-2,1.921938852E-1
3.171361151E1,9.609999508E-2,-1.395999938E-1,-7.469999790E-2,1.852119246E-1
3.172363494E1,1.301999986E-1,-7.769999653E-2,-5.469999835E-2,1.611875272E-1
3.173360994E1,1.939999908E-1,-1.138999984E-1,-6.399999559E-2,2.338914396E-1
3.174361151E1,1.118000001E-1,-8.100000024E-2,-9.299999475E-2,1.664609236E-1
3.175361307E1,1.173999980E-1,-9.629999846E-2,-6.319999695E-2,1.644709362E-1
3.176361151E1,1.414999962E-1,-9.169999510E-2,-9.219999611E-2,1.921769427E-1
3.177363494E1,6.759999692E-2,-4.609999806E-2,-1.409000009E-1,1.629348940E-1
3.178361307E1,2.290000021E-2,-9.769999981E-2,-1.798999906E-1,2.059944334E-1
3.179361307E1,1.039000005E-1,-1.588999927E-1,-1.502999961E-1,2.421456310E-1
3.180361307E1,1.160999984E-1,-9.259999543E-2,-1.108999997E-1,1.853450261E-1
3.181361307E1,1.469999999E-1,-2.559999935E-2,-1.269999985E-2,1.497519613E-1
3.182363495E1,1.086999997E-1,3.049999848E-2,-3.219999745E-2,1.174000839E-1
3.183361307E1,7.930000126E-2,3.729999810E-2,-8.100000024E-2,1.193347397E-1
3.184361151E1,1.560999900E-1,-3.379999846E-2,-9.079999477E-2,1.837233949E-1
3.185361151E1,2.223999947E-1,-1.142999977E-1,-3.189999983E-2,2.520790692E-1
3.186361151E1,1.517999917E-1,-3.729999810E-2,-9.070000052E-2,1.807235940E-1
3.187363495E1,8.329999447E-2,2.149999887E-2,-5.150000006E-2,1.002665898E-1
3.188361463E1,9.329999983E-2,-7.199999876E-3,7.589999586E-2,1.204887519E-1
3.189361307E1,1.124999970E-1,-5.680000037E-2,1.709999889E-2,1.271805777E-1
3.190361463E1,1.920000017E-1,-1.270999908E-1,-6.119999662E-2,2.382516483E-1
3.191361151E1,1.935999990E-1,-1.093999967E-1,-4.140000045E-2,2.261930125E-1
3.192363495E1,2.146999985E-1,-5.240000039E-2,1.750000007E-2,2.216937063E-1
3.193361307E1,1.965999901E-1,-1.041999981E-1,-1.292999983E-1,2.573474019E-1
3.194361307E1,1.702999920E-1,-1.070000008E-1,-1.486999989E-1,2.501255227E-1
3.195361151E1,1.044999957E-1,-4.959999770E-2,-1.485999972E-1,1.883145455E-1
3.196361151E1,1.272999942E-1,-6.089999899E-2,1.819999889E-2,1.422861145E-1
3.197363182E1,1.286000013E-1,-3.509999812E-2,1.850000024E-2,1.345816489E-1
3.198361307E1,1.507999897E-1,-9.009999782E-2,-8.889999986E-2,1.968803100E-1
3.199361151E1,1.048000008E-1,-1.262999922E-1,-6.879999489E-2,1.779555211E-1
3.200361151E1,1.648000032E-1,-7.629999518E-2,-1.172999963E-1,2.161944020E-1
3.201361307E1,1.166999936E-1,-4.619999975E-2,-9.719999880E-2,1.587487583E-1
3.202363495E1,7.649999857E-2,-1.137999967E-1,-3.790000081E-2,1.422641876E-1
3.203361307E1,2.208999991E-1,-1.414999962E-1,-1.256999969E-1,2.908943928E-1
3.204361463E1,1.816999912E-1,-1.577000022E-1,-1.252999902E-1,2.712641979E-1
3.205361307E1,8.469999582E-2,-5.289999768E-2,-7.400000002E-3,1.001362025E-1
3.206361151E1,-9.079999477E-2,-1.630000025E-2,-1.052999943E-1,1.399943494E-1
3.207363494E1,8.590000123E-2,-4.969999939E-2,-1.050999984E-1,1.445507171E-1
